Conf;Ed;Paper;URL;Code;Suspicious;Live;Ref;DOI;Type;Validated
ICSE;2017;p312-lee.pdf;https://developer.android.com/about/;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;https://developer;404;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;http://developer.android.com/tools/help/adb;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;https:;404;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;http://sites.google.com/site/icctawebpage;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;https:;404;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;http://cafebazaar.ir;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;https://code.google.com/;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;http://www.sourcecodester.com/android;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;https://developer.android;443;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;http://www.nielsen.com/us/en/insights/news/2015/so-many-appsso-much-more-time-for-entertainment.html;404;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;https://developer.android.com/studio/;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;http://www.appsapk.com;200;false;true;false;false;other;false
ICSE;2017;p312-lee.pdf;http://developer;404;false;false;false;false;other;false
ICSE;2017;p312-lee.pdf;http://developer;404;false;false;false;false;other;false
ICSE;2017;p347-zhang.pdf;http:;404;false;false;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/wear;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/training/;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;http://spruce.cs.ucr.edu/;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/reference/android/app/;404;false;false;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://github.com/;200;false;true;false;false;github;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/training/;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://github.com/;200;false;true;false;false;github;false
ICSE;2017;p347-zhang.pdf;https://github.com/xiaocong/;200;false;true;false;false;github;false
ICSE;2017;p347-zhang.pdf;https://pypi.python.org/pypi/pytesseract;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://f-droid.org;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/design/;200;false;true;false;false;other;false
ICSE;2017;p347-zhang.pdf;https://developer.android.com/tools/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;https://sites.google.com/site/packergrind;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.statista.com/topics/876/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;http://arcy24.blogspot.hk/2014/09/report-97-of-mobilemalware-is-on.html;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.cisco.com/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.owasp.org/index.php/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.symantec.com/connect/blogs/five-ways-androidmalware-becoming-more-resilient;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;https://github.com/strazzere/android-unpacker;200;false;true;false;false;github;false
ICSE;2017;p358-xue.pdf;https://source.android.com/devices/tech/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;http://app.baidu.com;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://f-droid.org/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;http://dev.360.cn/;443;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;http://jaq.alibaba.com/;443;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;http://www.bangcle.com/;443;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.qcloud.com/product/cr;443;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;http://www.ijiami.cn/;443;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.paloaltonetworks.com/products/secure-thenetwork/subscriptions/wildfire;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://sourceforge.net/projects/apkprotect;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;http://www.nagain.com/;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://www.netqin.com;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;http://www.payegis.com/;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;http://www.gsmarena.com/lg;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://github.com/halfkiss/ZjDroid;200;false;true;false;false;github;false
ICSE;2017;p358-xue.pdf;https://github.com/JesusFreke/smali;200;false;true;false;false;github;false
ICSE;2017;p358-xue.pdf;https://developer.android.com/studio/command-line/index;404;false;false;false;false;other;false
ICSE;2017;p358-xue.pdf;https://github.com/pxb1988/dex2jar;200;false;true;false;false;github;false
ICSE;2017;p358-xue.pdf;https://github.com/skylot/jadx;200;false;true;false;false;github;false
ICSE;2017;p358-xue.pdf;https://www.hex-rays.com/products/ida/;200;false;true;false;false;other;false
ICSE;2017;p358-xue.pdf;http://http://bench.chainfire.eu/;404;false;false;false;false;other;false
ICSE;2017;p462-xu.pdf;http://www.datarescue.com/idabase;200;false;true;false;false;other;false
ICSE;2017;p462-xu.pdf;http://www.intel.com/content/www/us/en/processors/architecturessoftware-developer-manuals.html;404;false;false;false;false;other;false
ICSE;2017;p462-xu.pdf;http://pat.scse.ntu.edu.sg/spain/;443;false;false;false;false;academic;false
ICSE;2017;p473-padhye.pdf;https://github.com/rohanpadhye/travioli;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https://github.com/rohanpadhye/travioli;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https://github.com/d3/d3-hierarchy/issues/44;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https://github.com/expressjs/express/issues/3065;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https://benchmarkjs.com;200;false;true;false;false;other;false
ICSE;2017;p473-padhye.pdf;https://chromeperf.appspot.com;200;false;true;false;false;other;false
ICSE;2017;p473-padhye.pdf;https://d3js.org;200;false;true;false;false;other;false
ICSE;2017;p473-padhye.pdf;https:;404;false;false;false;false;other;false
ICSE;2017;p473-padhye.pdf;https://github.com/d3/d3-hierarchy;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https://github.com/expressjs/express;200;false;true;false;false;github;false
ICSE;2017;p473-padhye.pdf;https:;404;false;false;false;false;other;false
ICSE;2017;p473-padhye.pdf;https:;404;false;false;false;false;other;false
ICSE;2017;p473-padhye.pdf;https://nodejs.org;200;false;true;false;false;other;false
ICSE;2017;p49-rodeghero.pdf;http://dx.doi.org/10.3115/1034678.1034760;403;false;false;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http://doi.acm.org/10.1145/1858996.1859006;403;false;false;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http://doi.acm.org/10.1145/1985793.1985808;403;false;false;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http://dx.doi.org/10.1109/ICPC.2011.28;200;false;true;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http:;404;false;false;false;false;other;false
ICSE;2017;p49-rodeghero.pdf;http:;404;false;false;false;false;other;false
ICSE;2017;p49-rodeghero.pdf;http://doi.acm.org/10.1145/1390630.1390647;403;false;false;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http://dx.doi.org/10.1109/RE.2006.65;200;false;true;false;true;other;false
ICSE;2017;p49-rodeghero.pdf;http://doi.acm.org/10.1145/1143844.1143865;403;false;false;false;true;other;false
ICSE;2017;p519-heo.pdf;http://scikit-learn.org;200;false;true;false;false;other;false
ICSE;2017;p519-heo.pdf;https://cve.mitre.org;200;false;true;false;false;other;false
ICSE;2017;p519-heo.pdf;http://doi.acm.org/10.1145/130385.130401;403;false;false;false;true;other;false
ICSE;2017;p552-busari.pdf;https://ucl-badass.github.io/radar/;200;false;true;false;false;github;false
ICSE;2017;p552-busari.pdf;https://arxiv.org/abs/1702.02977;200;false;true;false;false;other;false
ICSE;2017;p563-behringer.pdf;https://www.jetbrains.com/mps/;200;false;true;false;false;other;false
ICSE;2017;p563-behringer.pdf;https://github.com/searchbox-io/;200;false;true;false;false;github;false
ICSE;2017;p621-tzoref-brill.pdf;http://smlab.cs.tau.ac.il/ctd/;200;false;true;false;false;academic;false
ICSE;2017;p621-tzoref-brill.pdf;http:;404;false;false;false;false;other;false
ICSE;2017;p621-tzoref-brill.pdf;http://javaddlib.sourceforge.net/jdd/;200;false;true;false;false;other;false
ICSE;2017;p621-tzoref-brill.pdf;http://burtleburtle.net/bob/math/jenny.html;200;false;true;false;false;other;false
ICSE;2017;p621-tzoref-brill.pdf;http://www.pairwise.org/tools.asp;200;false;true;false;false;other;false
ICSE;2017;p654-perez.pdf;http://goo.gl/bhXOrN;200;false;true;false;false;shortener;false
ICSE;2017;p654-perez.pdf;https://github.com/TQRG/;200;false;true;false;false;github;false
ICSE;2017;p654-perez.pdf;http://goo.gl/S5HhZ7;200;false;true;false;false;shortener;false
ICSE;2017;p654-perez.pdf;https://github.com/aperez/evosuite;200;false;true;false;false;github;false
ICSE;2017;p654-perez.pdf;https://github;404;false;false;false;false;github;false
ICSE;2017;p654-perez.pdf;http://dx.doi.org/10.1111/j.2006;404;false;false;false;true;other;false
ICSE;2017;p665-zhang.pdf;http://doi.acm.org/10.1145/1858996.1859089;403;false;false;false;true;other;false
ICSE;2017;p665-zhang.pdf;http://doi.acm.org/10.1145/2771783.2771796;403;false;false;false;true;other;false
ICSE;2017;p665-zhang.pdf;https://en.wikipedia.org/wiki/;200;false;true;false;false;other;false
ICSE;2017;p665-zhang.pdf;https://en.wikipedia.org/;200;false;true;false;false;other;false
ICSE;2017;p665-zhang.pdf;http://doi.acm.org/10.1145/1993498;403;false;false;false;true;other;false
ICSE;2017;p689-shi.pdf;http://bazel.io/;200;false;true;false;false;other;false
ICSE;2017;p689-shi.pdf;http://www.fastbuild.org/docs/home.html;200;false;true;false;false;other;false
ICSE;2017;p689-shi.pdf;http://research.microsoft.com/;200;false;true;false;false;other;false
ICSE;2017;p689-shi.pdf;https://msdn.microsoft.com/en-us/library/;200;false;true;false;false;other;false
ICSE;2017;p71-chen.pdf;https://exchange.nagios.org/directory/Plugins/Log-Files;200;false;true;false;false;other;false
ICSE;2017;p71-chen.pdf;http://commons.apache.org/proper/;200;false;true;false;false;other;false
ICSE;2017;p712-jiang.pdf;http://mallet.cs.umass.edu/topics.php;200;false;true;false;false;other;false
ICSE;2017;p712-jiang.pdf;https://code.google.com/archive/p/javadiff-utils/;200;false;true;false;false;other;false
ICSE;2017;p712-jiang.pdf;https://code.google.com/archive/p/ik-analyzer/;200;false;true;false;false;other;false
ICSE;2017;p712-jiang.pdf;https://code.google.com/archive/p/machine-learning-dccufmg/;200;false;true;false;false;other;false
ICSE;2017;p712-jiang.pdf;https://msdn.microsoft.com/enus/library/jj159334.aspx;200;false;true;false;false;other;false
ICSE;2017;p724-bocic.pdf;https://github.com/activeadmin/;200;false;true;false;false;github;false
ICSE;2017;p724-bocic.pdf;https://github.com/ryanb/cancan;200;false;true;false;false;github;false
ICSE;2017;p724-bocic.pdf;http://www.opensourcerails.com;200;false;true;false;false;other;false
ICSE;2017;p724-bocic.pdf;https://github.com/ActsAsParanoid/acts;404;false;false;false;false;github;false
ICSE;2017;p746-servant.pdf;http://people.cs.vt.edu/fservant/replication/17-ICSE-Servant-Jones.zip;200;false;true;false;false;other;false
ICSE;2017;p746-servant.pdf;http://commons.apache.org/proper/commons-io;200;false;true;false;false;other;false
ICSE;2017;p746-servant.pdf;http://www.eclipse.org/aspectj/;200;false;true;false;false;other;false
ICSE;2017;p746-servant.pdf;https://developer.mozilla.org/enUS/docs/Rhino;404;false;false;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://eclipse.org;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://github.com;200;false;true;false;false;github;false
ICSE;2017;p82-khatchadourian.pdf;http://cuny.is/interefact;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://git.io/v2nX0;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://docs.oracle.com/javase/8/docs/technotes/;404;false;false;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://docs.oracle.com/javase/tutorial/java/IandI/;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://cr.openjdk.java.net/;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://docs.oracle.com/;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://cr.openjdk.java.net/~briangoetz/lambda/;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http://programming.guide/;200;false;true;false;false;other;false
ICSE;2017;p82-khatchadourian.pdf;http:;404;false;false;false;false;other;false
